color,size,region,x4,treatment,weight,label
green,large,west,1.0450343667726656,1,1.0,0.0997666979566969
red,medium,west,1.0463259125565147,0,1.0,0.12924678775102427
blue,large,north,-0.41817211522597914,1,1.0,3.599112889612436
blue,large,west,-0.7365524184814205,1,1.0,1.4027288826476176
blue,small,north,-0.7319295449690723,1,1.0,1.8716406042095062
blue,large,north,-1.7173786336373082,0,1.0,1.659159564205742
blue,large,north,0.14217084927113974,0,1.0,2.3151349760159547
red,small,north,0.8454648039830412,0,1.0,0.08455748247325344
red,large,north,0.7189439933280163,1,1.0,6.401359080283579
red,large,north,0.13903601906870366,0,1.0,1.5766267872709332
red,small,north,-1.2564759986368026,0,1.0,-0.10916952823534054
red,large,east,-0.895767322813271,0,1.0,0.3962808131333205
red,small,west,1.0695719654925937,0,1.0,0.23600327553264255
green,small,south,1.113531705643992,1,1.0,-3.3239706307783505
green,large,south,0.2706717436516149,0,1.0,0.3267660001298508
green,small,south,0.3694992973591563,0,1.0,-1.7897782668041524
green,large,east,0.5448714915411302,1,1.0,-1.1539928168506268
red,small,east,-0.08851267103843595,0,1.0,-0.06630432225510963
blue,large,north,-2.2804718501400028,0,1.0,1.1333753952655694
red,medium,south,-0.3550437003303276,1,1.0,-0.8349743937192537
green,medium,west,-0.09233726733805718,0,1.0,0.0743379541749972
red,large,south,-0.8484972616909979,0,1.0,-0.1324964981726031
green,medium,south,-1.4504028606273975,0,1.0,-1.2330049651950714
green,large,east,1.9973077654060982,1,1.0,1.675952011169342
green,small,south,-0.7738533019312968,0,1.0,-1.4230109013372998
blue,medium,east,-0.4888849834316954,1,1.0,0.8583890581712522
red,medium,east,-0.7494044252135647,0,1.0,-0.12565032326792883
red,large,north,-0.5355421647996658,1,1.0,5.151504947736937
blue,medium,north,0.49801748307761373,1,1.0,3.054555228847695
blue,medium,south,0.3987963382961282,1,1.0,-1.5793144223249627
green,large,east,-0.8154264346449482,1,1.0,-0.0780953200475206
blue,medium,south,-0.11042340125125955,1,1.0,-2.9011341038675678
red,large,south,-0.5795850226179877,1,1.0,2.018726981180677
red,small,south,-0.6551363403110376,1,1.0,-0.7754346173734852
green,small,north,-0.2652553098675065,1,1.0,0.6425739897670553
green,medium,south,1.2183108404993888,0,1.0,-1.3747985282859272
red,medium,north,0.09420195059337991,0,1.0,0.5741314196526077
red,large,north,0.7927323876556344,0,1.0,1.484836877914506
red,large,south,-0.10822102568259495,0,1.0,1.2419768534317088
green,small,east,0.6901805987793513,0,1.0,-0.41824356905919474
green,large,south,-0.570021617150981,0,1.0,0.37002801335133173
green,medium,east,2.8491838514959213,1,1.0,-0.05062010326673247
green,small,west,-0.5791667800778669,1,1.0,-0.39213190535110654
red,large,south,-0.2261385474537202,0,1.0,0.2955134348455206
green,small,east,2.233140020746647,1,1.0,-0.6856149675391012
red,medium,west,-0.6894320087287585,0,1.0,0.29949009803364934
green,small,south,0.9451438320859521,1,1.0,-3.886691897293178
green,medium,south,-0.04424282489220636,1,1.0,-2.4541764597204083
red,medium,west,1.0172122198309665,0,1.0,0.9320838820939514
green,medium,south,-0.33025166017464064,1,1.0,-2.596461153099889
green,small,east,-0.33802872859126937,1,1.0,-1.9100655504893462
blue,large,north,0.5366178709802609,1,1.0,3.888322797567707
red,medium,north,-0.006840294057446861,1,1.0,4.947847185433882
blue,small,east,0.002350516073033839,0,1.0,-1.045440959184772
green,medium,south,-0.07329369226292101,1,1.0,-3.349890595857879
red,small,north,1.7850927748069156,0,1.0,-0.16273098546453335
blue,medium,south,0.274542251406668,1,1.0,-2.331573204079975
red,medium,east,-0.12062518080327522,0,1.0,0.7638775206887877
blue,large,west,-0.98027438265517,0,1.0,0.2408353413982104
green,medium,north,-1.3357676992704368,0,1.0,1.8285295341438557
green,large,south,0.046288007602053066,1,1.0,-2.1796624568242353
red,small,west,0.003179786762838793,1,1.0,1.392764198293746
green,small,south,2.8807155871100245,0,1.0,-0.4238503225151561
green,medium,west,1.4132323251419394,1,1.0,0.5836491534765287
green,medium,east,0.24464772658312958,1,1.0,-0.9068433719337647
green,medium,north,0.16261735169246366,0,1.0,0.8823188111044201
green,large,east,-1.1532722037866723,1,1.0,0.27517214968550874
blue,medium,east,0.8469026570796099,0,1.0,0.4499110603396339
blue,medium,north,-0.8205405453744272,0,1.0,-0.0919187727521954
red,small,west,1.2234583630839866,1,1.0,2.5540039829933825
blue,medium,east,0.5769105647445623,0,1.0,0.06533522789291366
blue,medium,east,-0.7739764700430365,0,1.0,0.29348857543728873
red,medium,south,1.2566672014770202,0,1.0,-0.31058780983619416
red,small,south,-2.173410171938955,1,1.0,-2.2026760189060473
blue,medium,south,-0.35840556234402277,0,1.0,-1.073414652085663
blue,large,west,0.223655864691585,0,1.0,0.7262364074859412
green,large,east,0.457040675932511,1,1.0,0.19543044033802925
red,small,north,0.6333253160920609,1,1.0,2.728036432557015
red,medium,south,1.8259310731962328,1,1.0,0.8643226375302356
green,small,west,-1.1401857736703316,1,1.0,-1.641881110685108
green,large,south,0.4139276091908953,0,1.0,1.2758323380351482
green,medium,south,0.5178401720450966,1,1.0,-3.801723614927682
red,large,east,0.04199180164020058,1,1.0,3.180025543502458
green,small,west,0.5869767875419617,0,1.0,-1.0507828371009358
blue,large,south,0.38156828936771164,1,1.0,-0.3706578990827449
red,large,north,-2.087549576105052,1,1.0,4.13235232435115
green,small,north,-0.499374814705634,0,1.0,-0.9244047038883644
blue,medium,north,-0.5966761874885598,1,1.0,2.7392889835886347
green,large,west,-1.719132153213721,1,1.0,0.6876601430959317
red,medium,east,0.12057200695051717,0,1.0,0.336497015434938
red,medium,north,-0.25845239591042535,1,1.0,4.772443651128981
blue,medium,west,-0.006307925024553158,0,1.0,0.7610555337047561
red,small,east,-0.7658743312292565,0,1.0,-0.7498481800046853
blue,small,east,-0.1947664012818634,0,1.0,-0.24035385866904502
green,medium,south,1.4996415681142141,1,1.0,-1.9747639723710866
blue,large,east,-0.47076392692267394,0,1.0,1.2276436094212209
blue,large,east,-0.15461294007834844,0,1.0,1.2405205108566402
red,small,south,0.6731673632951489,0,1.0,-2.432407246874668
blue,small,east,-2.418830850013588,0,1.0,-1.8091626397191198
red,small,east,-0.9108800974005022,0,1.0,-1.2742669276608662
green,small,south,-0.83303113298802,0,1.0,-2.2918948552804026
red,medium,north,-0.7150026995545145,0,1.0,-0.08919631431586528
red,small,north,-0.6763117217197168,1,1.0,2.4835644773418575
green,medium,east,-1.2427411568860134,0,1.0,-0.7033461335092149
blue,medium,east,0.5135550606320097,1,1.0,0.35256869953449355
green,large,east,0.10265269759598006,0,1.0,1.938739946063892
blue,small,south,-0.03446021693615775,0,1.0,-0.8496042650871947
blue,large,west,-0.7367345650149898,1,1.0,1.6935272344377383
green,large,east,1.0873575906865185,1,1.0,-0.23868249576739098
green,medium,south,-0.16601028282899066,0,1.0,-0.7740189625475292
green,small,south,0.7049609615025513,1,1.0,-3.9173114929151005
green,small,west,-2.134887281749175,0,1.0,-1.4845651494309835
red,large,west,0.14494700914559983,0,1.0,1.6423088046602075
green,medium,south,0.8949117862968029,1,1.0,-3.68173814207006
blue,large,south,0.8221185456441598,0,1.0,-0.5136490290692663
blue,medium,north,0.10175499875866624,0,1.0,0.8364322243276984
blue,medium,east,-0.3043033885593115,0,1.0,-0.9708855206618698
blue,medium,south,0.9455793395837122,1,1.0,-1.4444859815933548
blue,large,south,-0.5651632132067551,0,1.0,-0.11034399715737164
blue,medium,north,0.11011063780250442,0,1.0,1.5159852229297042
blue,small,south,1.0984083895818344,0,1.0,-1.0045838536373695
blue,large,east,0.8823418588794274,0,1.0,0.9487724734815173
red,large,north,-0.30422642903879576,1,1.0,5.610905790030723
red,large,south,-0.6987291621275685,0,1.0,0.13892012701263678
green,medium,north,-0.729334475514588,1,1.0,2.504186997605334
red,small,south,0.6007104784222573,1,1.0,-0.7084470708703412
blue,medium,east,0.14305672403767725,1,1.0,1.8812048573649567
green,medium,north,1.7856854674760008,0,1.0,1.0951284753811972
red,large,south,-0.9446782989199064,0,1.0,-0.43785632468927893
blue,large,south,1.1858694540580108,1,1.0,-0.16483619378440606
blue,small,north,-0.15552098067659145,0,1.0,-0.2529966663993651
blue,medium,east,-1.9586557558134503,1,1.0,-0.4189230224147512
blue,large,east,0.393563153437109,0,1.0,0.4931773291389203
red,large,north,0.6955520186686887,0,1.0,1.5997725393749431
red,small,east,-0.3217793718297242,0,1.0,-1.7254259842256006
blue,medium,north,0.21292164478285247,0,1.0,1.4357796149533528
green,large,south,0.2520769678293232,1,1.0,-2.9199450981072164
blue,medium,west,-0.07625372283501311,0,1.0,0.4236402910621444
blue,small,south,-0.2906904508813139,0,1.0,-1.1773542449328136
red,large,south,1.3890045127186947,1,1.0,1.6899540635699002
red,medium,south,0.39031454656498693,1,1.0,0.02261890641997613
green,medium,north,0.04749885831351111,0,1.0,0.9780182188769648
blue,small,west,-0.860937633970154,0,1.0,-0.23857468381136804
green,large,north,1.1013826715350186,1,1.0,3.7251327326699273
green,medium,east,-0.0740128615954962,1,1.0,-0.7813556346744408
red,medium,west,-0.16149534194923332,0,1.0,0.057711075799889516
blue,small,west,-0.3762337995021047,1,1.0,0.42746209276980096
green,small,east,-0.7316039237397481,1,1.0,-3.0625101685264777
green,medium,south,0.2111548757819845,1,1.0,-3.25626251370176
green,small,east,0.25530815045836114,0,1.0,-0.8690822584519589
green,medium,north,1.5704853932971636,1,1.0,2.184738007121274
green,small,west,-0.6911748959016079,1,1.0,-2.383816258459615
red,medium,north,-0.028878736578299948,0,1.0,0.3914194860279743
red,medium,south,0.0027166303263271444,1,1.0,0.9458541862076548
blue,medium,south,0.8525464581472892,0,1.0,-0.6560918357943704
red,large,east,1.4127071304811947,0,1.0,1.8451840740500984
blue,small,west,-0.3769267831099421,1,1.0,0.6111923431705939
blue,medium,east,-0.7502847834838028,1,1.0,1.4847630721035712
blue,large,west,-0.5241654848999134,0,1.0,1.3980746985555157
red,large,north,1.5860251707768431,0,1.0,2.512750919629025
red,medium,south,1.1969232610306497,1,1.0,0.3863661958487591
blue,medium,south,-0.3443989871393785,0,1.0,-1.907964999296766
green,medium,west,0.46530890794435553,0,1.0,0.6092536682290226
red,medium,south,-1.1060329251652437,1,1.0,0.3377748113687834
green,small,north,-1.1634258756286893,1,1.0,0.0888719146051872
blue,small,north,-1.2271167680832418,0,1.0,-1.512089377706356
blue,large,south,0.0038784776171423,1,1.0,-1.1482483784246904
green,small,west,-0.9234467018796527,0,1.0,-0.08768365101993125
blue,small,west,-1.8022174346785704,0,1.0,-1.5073445917247457
green,medium,east,2.081348827682455,0,1.0,1.0312777312569286
green,medium,south,0.6487545065868715,0,1.0,-1.2159734584089241
blue,small,west,1.2699839575467686,1,1.0,1.1720655519902667
red,medium,south,0.47300695600017667,1,1.0,-0.6081255020301143
green,medium,north,1.2042215317239806,1,1.0,1.5609876343746107
red,medium,east,0.6133311130251944,1,1.0,1.6784295571278893
red,small,south,0.06500531364355207,1,1.0,-1.3562463624120489
blue,small,south,-2.4827955446923076,1,1.0,-4.280505760755439
green,medium,east,1.363080549045623,0,1.0,0.7880802493434854
red,large,north,0.470172644095444,0,1.0,1.6134670020160105
green,large,north,1.9237621977208255,1,1.0,2.21903178258609
blue,small,west,-0.569594550690851,0,1.0,-1.4449723294820522
blue,medium,west,-1.790364398714434,0,1.0,-0.23641222708349718
green,small,west,0.39069754874138374,1,1.0,-1.0953908264471295
blue,medium,east,-0.6946415393524373,1,1.0,-0.7935700350361153
green,medium,west,1.1058085361526353,0,1.0,-0.2231365920165166
blue,small,south,0.15360365632341297,0,1.0,-1.7089602599839941
green,large,west,-0.06487111069097956,0,1.0,1.131164548720169
green,small,east,-0.49665495206283633,1,1.0,-2.6342044557667013
green,medium,north,0.3424112106633853,1,1.0,2.296635853545758
green,large,north,0.1731631675371555,0,1.0,1.8329606567540841
blue,medium,north,-1.816512791081562,0,1.0,1.2216170166929694
red,small,east,0.44633777271464026,0,1.0,-1.6764652825291915
green,large,south,1.011303132108062,0,1.0,1.1318367961056053
red,large,east,-0.016461940903513203,0,1.0,0.7459154597960516
green,medium,north,-0.48419258239644536,1,1.0,0.597477020376314
blue,medium,east,-1.3220315170749675,1,1.0,0.33592127999844174
blue,large,south,-0.14106801736672636,1,1.0,-0.38891196933867955
red,large,east,-0.7109782900237419,1,1.0,2.8632430648392533
red,small,south,-0.565351404663885,0,1.0,-1.8693689378315856
red,large,north,-1.097489205420773,0,1.0,1.4746012807300373
blue,medium,south,-0.7440581201992702,0,1.0,-0.5623722783562807
blue,medium,north,-0.5428248441393186,0,1.0,0.4133313306654597
blue,small,north,1.2894992942394978,1,1.0,2.157771281810206
blue,medium,north,2.0319967111510437,0,1.0,1.3289733487200959
blue,medium,east,0.44469572514862377,0,1.0,-0.23877303734988412
red,medium,west,-1.794976527211479,1,1.0,1.1608355164509125
red,small,east,0.6778640687279102,1,1.0,1.1046727719276312
blue,large,north,0.7609693120839996,0,1.0,1.6176805835740184
red,small,east,1.6100732621389493,1,1.0,1.0156188390392171
green,small,south,0.5514006393767418,0,1.0,-1.8889994014686882
green,large,west,0.3545055254473593,0,1.0,1.780775098325147
green,small,east,-0.8010670745924651,1,1.0,-1.7656169728600308
red,small,south,0.39470417565631344,1,1.0,-1.4015057773687856
green,medium,west,1.6361598691067356,1,1.0,0.7033486931187543
red,small,south,-0.20705500528264412,0,1.0,-1.1325693044328795
red,large,west,0.409197287965229,1,1.0,3.824070583747843
green,large,south,0.6653338783454587,0,1.0,0.9293033807446915
blue,large,east,0.741179967250055,1,1.0,1.609842797239447
blue,medium,south,0.7069595921805905,0,1.0,-0.4227240861771279
red,medium,north,0.0422233857738889,1,1.0,4.221233011761095
green,small,east,-0.4480253056710313,1,1.0,-1.2885108193557824
green,large,north,0.5566630239378996,1,1.0,2.8069045155011896
blue,small,south,1.2274268179258998,0,1.0,-1.3989875160320693
blue,medium,east,-1.0119788916615238,0,1.0,0.17079922965542005
blue,small,south,0.35341702477739034,0,1.0,-2.062413124631575
blue,large,east,-0.007542604606831236,0,1.0,1.1813202657127917
red,large,west,1.5809076585712731,0,1.0,1.9500954581387056
red,large,north,-1.7486364302833037,0,1.0,1.077347973529676
green,large,north,-0.09411168011740044,0,1.0,1.0994277030307957
blue,small,east,-0.32849171533261745,0,1.0,-1.0644815106867829
green,small,west,1.2723521820071262,1,1.0,-1.4158800157982734
red,large,south,0.6937085817228313,0,1.0,-0.1310649273643516
blue,large,west,-0.6347864319698189,1,1.0,1.9050849331507076
red,medium,north,-0.9036300340475488,0,1.0,0.2005958755380018
green,medium,north,-0.05321827472458064,0,1.0,0.621312832371218
green,medium,south,1.3504147461202016,0,1.0,-1.2932966401975092
red,small,east,0.31443990375352027,0,1.0,0.18487355594748112
blue,small,south,-2.125755507191403,0,1.0,-3.1618827021166234
blue,medium,south,0.32616164064096964,1,1.0,-0.765912175470569
red,small,south,-0.38735656884475195,0,1.0,-1.6737514532657913
green,small,east,-0.5192375980034851,0,1.0,-0.8362636209458523
green,small,north,0.03214904939381834,1,1.0,0.5685656880575158
blue,large,north,-0.5242185636020328,1,1.0,4.461347309632855
green,large,north,0.5478863349127829,1,1.0,3.567375391734955
red,large,north,-0.20605587312875118,0,1.0,1.4428387170828576
blue,large,east,1.3316585106370904,0,1.0,1.3343628788027784
green,large,north,-0.09945950803991885,1,1.0,2.9605580393835154
red,large,west,0.6840497421344198,1,1.0,4.312983250214318
blue,large,south,-0.5725698223635417,0,1.0,0.021754914985191033
blue,large,south,0.007512442173183729,0,1.0,0.30454228884348394
green,medium,south,-0.48104434808531066,1,1.0,-3.729047582372233
red,large,north,0.39177015932965137,1,1.0,5.3732907991352885
red,large,west,-1.4936354509809053,0,1.0,-0.3251537260667827
blue,medium,north,0.29899978455831433,0,1.0,0.27208850912452287
green,small,south,-0.7948618547443594,0,1.0,-1.58869724250505
green,medium,east,0.3592539444468923,0,1.0,-0.6705482794111898
green,large,west,0.5604974308215942,1,1.0,0.5907560937019474
red,small,north,2.1589954412047647,0,1.0,0.2889089258957853
green,small,north,-0.3241043975668983,1,1.0,-0.09941837578697221
blue,large,north,1.1201751573873087,0,1.0,2.2903091420239026
green,small,west,-0.16558380772125172,1,1.0,-1.140018863110884
red,small,east,-1.57917578996009,0,1.0,-1.9656602424299
green,small,east,1.1518391696766626,0,1.0,-0.6402564470964084
blue,small,south,-0.09096125604255746,0,1.0,-2.119529529859358
blue,large,south,-0.622567397638924,1,1.0,-1.1227407156263236
red,small,north,-0.6100372396478777,1,1.0,2.1250345046952366
red,small,south,0.7858387085675848,1,1.0,-1.991038011769747
red,large,north,1.0959140722842613,0,1.0,1.6416215836905488
blue,medium,east,0.7907222891243795,0,1.0,0.7140475757621032
green,large,north,0.6257916851179322,1,1.0,2.2269603998909435
green,medium,west,-0.975510058089468,0,1.0,-0.6033854431068153
green,small,south,-0.7658503427053965,0,1.0,-1.6968156395804823
blue,large,west,0.2982484629635104,0,1.0,0.6449557885680036
red,small,east,0.41577790089282185,0,1.0,-1.0728264085040915
red,small,north,0.6646622220483851,0,1.0,-0.8726015280167719
red,large,west,0.8526133143060968,0,1.0,1.118833733695872
blue,large,east,1.2516484671931352,0,1.0,1.4773839707889198
red,small,north,-0.17985261496235885,1,1.0,3.2863030186197655
blue,large,west,-0.7403544903401773,1,1.0,1.727553904774512
green,small,east,0.8622208848898004,0,1.0,-1.4159094308202325
red,medium,east,0.08857821361761058,0,1.0,-0.031753301983837884
blue,small,north,-1.7178994801664451,0,1.0,-0.2275775765688568
blue,medium,east,-0.2087672578353289,0,1.0,0.37203466547198016
green,large,west,-2.0773617333739733,0,1.0,0.7820333644058602
blue,small,west,0.624817190041875,0,1.0,-0.5274502973693256
red,medium,south,0.7567549073465831,1,1.0,0.1738998186828122
green,large,north,-0.666448506500141,1,1.0,1.9803810488613183
red,large,south,1.3433076117151883,1,1.0,1.0480020977717
green,medium,north,-1.249380383440526,1,1.0,0.649633944430464
green,large,west,0.2579772435438149,1,1.0,0.723300104651994
blue,medium,west,-0.09998974270263992,1,1.0,1.9481188797218967
blue,medium,west,0.523890086802736,0,1.0,0.15923118522338436
blue,large,north,1.8334743345296594,1,1.0,4.124700248994544
red,small,west,0.18117959204606343,0,1.0,-1.1742190858290174
green,small,south,0.2067437317104476,0,1.0,-2.9378516788830638
red,small,east,0.14789349012486608,1,1.0,1.7505332019936812
red,medium,south,0.11793490470875949,1,1.0,-0.10206244882643786
blue,medium,west,0.4245244838763114,1,1.0,1.198019550772759
green,medium,west,1.7339649615009174,1,1.0,-0.23794915141056483
red,large,west,0.34478172156780473,0,1.0,1.284382415223418
blue,large,west,2.6518958685764873,0,1.0,1.8625460200209683
red,large,west,1.3261990546515994,1,1.0,4.3326982707895345
blue,small,north,-1.4507593621702817,0,1.0,-1.0898768435529085
red,small,west,1.6192074268708283,0,1.0,-0.9397812095785062
green,medium,east,-1.9907253029490637,0,1.0,-1.0084240222712069
red,large,east,0.7005202522856615,1,1.0,3.6601777967832607
red,small,south,1.1729513129017168,1,1.0,-1.1116531222350234
green,medium,east,-1.4026052513180016,1,1.0,-2.3714544451608957
red,small,west,1.7626378996818215,0,1.0,-0.16852401659960584
blue,small,east,0.07058247770558347,0,1.0,-1.2120921664376594
blue,small,north,-0.8584543910311269,0,1.0,-0.866126616349878
red,medium,west,-0.03745156986287416,0,1.0,0.5019081953410932
blue,medium,north,-0.040495758902785915,1,1.0,3.206222369497644
red,large,east,1.009052658769504,1,1.0,3.312869666374942
red,large,west,-0.734189154815554,0,1.0,1.105926385703062
blue,medium,east,-0.4669670171484564,0,1.0,-0.9334262063032358
red,small,south,1.2010704722132786,1,1.0,-1.7936011442180346
blue,small,south,0.2604731856742747,0,1.0,-1.476589931474097
green,large,west,-0.5545792302906528,0,1.0,0.22062907657716735
red,small,west,0.43114758279353693,1,1.0,2.0553423257934225
green,medium,east,1.2294760769424962,0,1.0,0.812614801301228
green,medium,north,-1.1964076115200533,0,1.0,0.5950410050792322
blue,medium,west,-1.5335286610149161,0,1.0,-0.22541901045025514
red,medium,south,-0.7477800709977059,1,1.0,-1.0753499410287781
green,medium,east,0.5786367575271197,0,1.0,-0.3641344927144651
blue,medium,east,-1.1931643681799216,0,1.0,0.363827266788704
blue,large,west,-0.10719377912012372,0,1.0,1.5552550978968642
green,medium,south,-0.5544825467875238,0,1.0,-1.128679001029098
blue,large,east,-0.6115421208519006,0,1.0,1.4946616015340104
green,large,south,0.6219317494739635,1,1.0,-2.43784600285561
blue,large,south,0.55003758144641,1,1.0,-0.08529445705313937
green,small,west,-0.9942709339895734,0,1.0,-0.4934758177889519
blue,medium,north,-1.6479675088348262,0,1.0,0.31265145398525546
red,large,north,-1.4835773898527596,1,1.0,5.126901451136185
blue,medium,west,-0.11979536067261884,1,1.0,1.049440129245683
red,large,west,0.6462601738404099,1,1.0,3.966959626807891
red,medium,south,0.03566698702552617,0,1.0,-2.2211704543360504
green,large,east,0.05141104706550575,0,1.0,1.143980884269371
blue,medium,south,-1.1013286406373861,0,1.0,-1.4372759344975745
green,large,west,-1.1988774099550634,0,1.0,1.5123941728894832
red,large,east,1.721445518117773,1,1.0,3.7148911764337296
blue,medium,south,1.1157166281342412,1,1.0,-1.1886540750909158
red,small,south,1.4298330688148337,1,1.0,0.10828601943295901
blue,large,west,1.524699844924351,0,1.0,0.8040097240369671
green,small,south,0.553565751108671,1,1.0,-4.667945043476692
red,large,west,2.1374136902091476,0,1.0,1.2371941141193972
red,medium,west,-1.1334753799169308,1,1.0,2.262639202652686
blue,medium,south,-1.3377014889162775,1,1.0,-0.8931752323398168
green,medium,west,0.7400900181389741,1,1.0,-0.6244686233096284
green,small,west,0.3492253231072993,1,1.0,-1.1218949708402306
green,large,south,-1.758705544418492,0,1.0,-0.44035102210081
green,large,north,1.1980088957167288,0,1.0,1.8163941669524855
green,large,north,0.08437963689591182,1,1.0,2.3542306847005667
blue,medium,north,0.5867386781281506,0,1.0,0.5604537890911179
blue,small,east,1.1252416988174434,0,1.0,0.08473775791972438
red,large,north,-1.3194369498521428,1,1.0,5.352481474645956
green,medium,north,0.4659498366394981,0,1.0,1.6371611347887358
green,medium,west,5.937638076836906E-4,0,1.0,-0.2488081609462175
green,small,north,-0.5610824184465382,0,1.0,0.5272593007259553
red,medium,south,1.3614227498687577,1,1.0,-0.27594830395794717
red,large,south,-1.0282097492019049,1,1.0,0.7607229112584036
red,medium,west,-0.055992007240171955,0,1.0,0.515167778257868
green,small,west,1.5242487306103123,1,1.0,-1.1690490541584437
red,small,west,-0.2168329149458717,1,1.0,1.7828140303153437
green,medium,west,0.620162761604394,0,1.0,0.7840064334232631
blue,medium,south,-0.23656936081549124,1,1.0,-1.4655426980833397
blue,medium,north,-0.20742517873944502,1,1.0,2.392913693171398
blue,small,east,0.6570939199561937,1,1.0,-0.8009981711335026
blue,large,east,0.06354954159986609,1,1.0,1.8599027469875966
red,medium,west,0.26778249733994064,1,1.0,2.504085629616913
green,large,east,-1.1878980872724505,1,1.0,-0.8197048974074908
green,large,west,-1.07331225230093,1,1.0,0.29213360379500986
blue,large,north,0.19989558567638988,0,1.0,1.3974423060993044
green,medium,west,-0.46726092863625657,1,1.0,-0.2688632748389758
green,medium,east,1.0182363297803534,1,1.0,0.406293078646359
green,large,south,-0.5774847880651712,0,1.0,-1.4925776240195292
red,medium,west,-0.4729705230280837,1,1.0,2.457469135865641
green,medium,north,0.14310597805490047,0,1.0,1.9363775241746808
green,large,east,-0.4094648039737959,0,1.0,1.1689811140175892
green,small,north,-0.19299343968150018,1,1.0,-0.09499208836333628
green,medium,west,-0.239022291850187,1,1.0,-0.3413951604422496
red,small,south,-0.3357930536269302,1,1.0,-0.9515670578632043
blue,large,west,-1.2685912333428075,1,1.0,1.2400854534411438
red,medium,west,0.7988695259353689,1,1.0,2.1976349964505095
red,large,north,-0.22172939121164983,0,1.0,1.3200038690721587
red,large,north,-0.867672972817909,0,1.0,1.5154809578656094
blue,small,south,-1.784513974860705,0,1.0,-2.9533475565769662
red,medium,east,-0.2750980923924484,1,1.0,1.8349280014483311
green,medium,north,-0.37948764768904014,1,1.0,0.722123801305345
blue,large,east,1.2385652013497297,0,1.0,1.4805944473589288
blue,large,south,-1.6858253980978983,0,1.0,-0.6197514094611436
blue,small,west,-0.7084140437672316,0,1.0,-0.8414750436052865
red,large,north,-0.3624830609475,0,1.0,1.6006359490947644
green,large,north,-1.2242975328539045,1,1.0,1.92700027875465
green,large,south,-0.2915290050814356,0,1.0,1.2456379405834639
green,small,west,1.649248385928888,1,1.0,-0.9285471531807022
red,small,south,0.2425957802801498,0,1.0,-1.078477059175997
green,large,west,0.12502900228727196,0,1.0,1.3291527451548049
green,small,east,-1.5512221144091833,1,1.0,-1.6683430135828972
blue,small,north,1.2210849329485907,1,1.0,1.642379767750108
blue,large,east,0.108973994326603,1,1.0,1.9920618949718034
blue,large,west,1.5720473434147382,1,1.0,3.036949772213754
blue,small,east,0.8371246004012775,1,1.0,0.7960648776520115
green,medium,west,-0.10277653725829666,0,1.0,1.2719849061617883
green,medium,west,-0.3652460769443595,1,1.0,-0.7329658289220697
red,large,north,-0.3313415949105694,0,1.0,2.2088228234750997
blue,medium,west,-0.11443947465128262,0,1.0,1.1663948506284565
red,small,south,0.816556962264296,1,1.0,-1.7871510829556054
red,large,east,1.7320063665058607,1,1.0,3.3883636279610316
red,medium,west,1.921031000118457,0,1.0,0.08787879118543551
red,medium,east,-0.34009404876228677,1,1.0,1.368502748263255
green,large,north,-0.8072054767035324,1,1.0,1.6683840070793785
green,large,south,1.5589252089491341,1,1.0,-1.5634132355341024
green,small,east,-0.4705162598752842,0,1.0,-0.8975118731132882
green,large,south,-1.4064195400935124,0,1.0,0.08745639519569581
blue,large,north,0.17640154290550944,1,1.0,3.46397438900799
green,small,north,0.4061626746964521,0,1.0,-0.40692115997011064
green,medium,west,-0.7282294434833059,0,1.0,-0.650698816915099
green,medium,west,-1.0661381221516408,0,1.0,-0.02471450611163898
green,large,north,-0.7551532851290635,0,1.0,2.584827535297528
green,small,south,-0.20782255023197646,0,1.0,-1.494201903677487
green,large,north,0.15080968373817627,1,1.0,2.5368683758923374
green,large,south,0.2417218258941116,1,1.0,-2.263677787689979
green,medium,west,0.3727696806462652,0,1.0,1.0201966588117415
red,large,north,1.3927873133398603,1,1.0,5.033824947007791
red,medium,east,-1.548137439749388,0,1.0,-0.4793500966535049
red,medium,north,-2.2459694639921506,1,1.0,3.463287977535033
green,large,west,0.12253469726823256,1,1.0,0.12474779614310239
blue,small,north,0.7832771875151937,1,1.0,0.6580959090985632
red,medium,east,0.050455946614768474,1,1.0,1.6350725071712553
green,large,north,0.8468819757133962,0,1.0,2.0614750759844442
blue,medium,north,0.6521237933283393,0,1.0,0.9802908768990459
blue,small,west,1.5667837075098017,1,1.0,0.5062710145189591
red,medium,north,-1.8065623954646157,1,1.0,2.801533982024678
red,small,north,-0.6351157791225613,1,1.0,3.684636094733573
blue,small,south,2.082666060418445,0,1.0,-0.8494877388239193
red,medium,north,-0.6553802168433033,1,1.0,3.4232760136234504
red,small,east,0.25295374421605116,0,1.0,-0.3600174013395724
blue,medium,south,-0.35876544339791366,0,1.0,-0.3654319164032018
red,medium,west,-0.7224176142913445,1,1.0,2.0462912877320565
blue,large,north,-1.6481380916897745,0,1.0,0.8830289899113418
blue,small,north,-1.0270313034334748,1,1.0,1.9108409966509219
blue,medium,north,-0.15279668494419443,1,1.0,3.0516757976951787
red,small,north,1.0272034789576356,1,1.0,3.4396461295156944
blue,medium,east,1.2184174092026006,1,1.0,0.7469467802637184
red,small,north,-1.3125441678259278,1,1.0,2.6180810970822317
red,small,south,-0.2766688766234468,0,1.0,-3.061449734804341
